compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 9, time: 66.4412 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 9, time: 168.222 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 10, time: 72.019 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 10, time: 187.478 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 11, time: 79.7158 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 11, time: 170.38 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 12, time: 86.6838 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 12, time: 170.165 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 13, time: 89.531 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 13, time: 169.688 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 14, time: 95.5889 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 14, time: 184.895 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 15, time: 122.344 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 15, time: 176.537 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 16, time: 110.841 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 16, time: 170.436 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 17, time: 113.222 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 17, time: 170.441 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 18, time: 119.021 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 18, time: 182.12 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 19, time: 123.347 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 19, time: 193.188 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 20, time: 131.311 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 20, time: 194.384 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 21, time: 131.611 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 21, time: 169.71 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 22, time: 135.14 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 22, time: 171.288 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 23, time: 147.77 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 23, time: 173.021 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 24, time: 165.059 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 24, time: 173.572 ms
